country,date,jhu-recoveries
PRT,2020-06-13,22438
PRT,2020-06-14,22669
PRT,2020-06-15,22852
PRT,2020-06-16,23212
PRT,2020-06-17,23580
PRT,2020-06-18,24010
PRT,2020-06-19,24477
PRT,2020-06-20,24906
PRT,2020-06-21,25376
PRT,2020-06-22,25548
PRT,2020-06-23,25829
PRT,2020-06-24,26083
PRT,2020-06-25,26382
PRT,2020-06-26,26633
PRT,2020-06-27,26864
PRT,2020-06-28,27066
PRT,2020-06-29,27205
PRT,2020-06-30,27505
PRT,2020-07-01,27798
PRT,2020-07-02,28097
PRT,2020-07-03,28424
PRT,2020-07-04,28772
PRT,2020-07-05,29017
PRT,2020-07-06,29166
PRT,2020-07-07,29445
PRT,2020-07-08,29714
PRT,2020-07-09,30049
PRT,2020-07-10,30350
PRT,2020-07-11,30655
PRT,2020-07-12,30907
PRT,2020-07-13,31065
PRT,2020-07-14,31550
PRT,2020-07-15,32110
PRT,2020-07-16,32476
PRT,2020-07-17,32790
PRT,2020-07-18,33153
PRT,2020-07-19,33369
PRT,2020-07-20,33547
PRT,2020-07-21,33769
PRT,2020-07-22,33999
PRT,2020-07-23,34369
PRT,2020-07-24,34687
PRT,2020-07-25,35010
PRY,2020-01-22,0
PRY,2020-01-23,0
PRY,2020-01-24,0
PRY,2020-01-25,0
PRY,2020-01-26,0
PRY,2020-01-27,0
PRY,2020-01-28,0
PRY,2020-01-29,0
PRY,2020-01-30,0
PRY,2020-01-31,0
PRY,2020-02-01,0
PRY,2020-02-02,0
PRY,2020-02-03,0
PRY,2020-02-04,0
PRY,2020-02-05,0
PRY,2020-02-06,0
PRY,2020-02-07,0
PRY,2020-02-08,0
PRY,2020-02-09,0
PRY,2020-02-10,0
PRY,2020-02-11,0
PRY,2020-02-12,0
PRY,2020-02-13,0
PRY,2020-02-14,0
PRY,2020-02-15,0
PRY,2020-02-16,0
PRY,2020-02-17,0
PRY,2020-02-18,0
PRY,2020-02-19,0
PRY,2020-02-20,0
PRY,2020-02-21,0
PRY,2020-02-22,0
PRY,2020-02-23,0
PRY,2020-02-24,0
PRY,2020-02-25,0
PRY,2020-02-26,0
PRY,2020-02-27,0
PRY,2020-02-28,0
PRY,2020-02-29,0
PRY,2020-03-01,0
PRY,2020-03-02,0
PRY,2020-03-03,0
PRY,2020-03-04,0
PRY,2020-03-05,0
PRY,2020-03-06,0
PRY,2020-03-07,0
PRY,2020-03-08,0
PRY,2020-03-09,0
PRY,2020-03-10,0
PRY,2020-03-11,0
PRY,2020-03-12,0
PRY,2020-03-13,0
PRY,2020-03-14,0
PRY,2020-03-15,0
PRY,2020-03-16,0
PRY,2020-03-17,0
PRY,2020-03-18,0
PRY,2020-03-19,0
PRY,2020-03-20,0
PRY,2020-03-21,0
PRY,2020-03-22,0
PRY,2020-03-23,0
PRY,2020-03-24,0
PRY,2020-03-25,0
PRY,2020-03-26,0
PRY,2020-03-27,1
PRY,2020-03-28,1
PRY,2020-03-29,1
PRY,2020-03-30,1
PRY,2020-03-31,1
PRY,2020-04-01,1
PRY,2020-04-02,2
PRY,2020-04-03,6
PRY,2020-04-04,12
PRY,2020-04-05,12
PRY,2020-04-06,12
PRY,2020-04-07,15
PRY,2020-04-08,15
PRY,2020-04-09,18
PRY,2020-04-10,18
PRY,2020-04-11,18
PRY,2020-04-12,22
PRY,2020-04-13,22
PRY,2020-04-14,22
PRY,2020-04-15,23
PRY,2020-04-16,30
PRY,2020-04-17,30
PRY,2020-04-18,35
PRY,2020-04-19,41
PRY,2020-04-20,46
PRY,2020-04-21,53
PRY,2020-04-22,62
PRY,2020-04-23,67
PRY,2020-04-24,78
PRY,2020-04-25,85
PRY,2020-04-26,85
PRY,2020-04-27,93
PRY,2020-04-28,102
PRY,2020-04-29,102
PRY,2020-04-30,113
PRY,2020-05-01,115
PRY,2020-05-02,119
PRY,2020-05-03,126
PRY,2020-05-04,130
PRY,2020-05-05,135
PRY,2020-05-06,142
PRY,2020-05-07,148
PRY,2020-05-08,152
PRY,2020-05-09,155
PRY,2020-05-10,165
PRY,2020-05-11,170
PRY,2020-05-12,173
PRY,2020-05-13,182
PRY,2020-05-14,184
PRY,2020-05-15,193
PRY,2020-05-16,198
PRY,2020-05-17,202
PRY,2020-05-18,219
PRY,2020-05-19,230
PRY,2020-05-20,242
PRY,2020-05-21,256
PRY,2020-05-22,264
PRY,2020-05-23,298
PRY,2020-05-24,307
PRY,2020-05-25,344
PRY,2020-05-26,382
PRY,2020-05-27,392
PRY,2020-05-28,402
PRY,2020-05-29,413
PRY,2020-05-30,466
PRY,2020-05-31,477
PRY,2020-06-01,488
PRY,2020-06-02,498
PRY,2020-06-03,511
PRY,2020-06-04,511
PRY,2020-06-05,516
PRY,2020-06-06,532
PRY,2020-06-07,575
PRY,2020-06-08,603
PRY,2020-06-09,604
PRY,2020-06-10,619
PRY,2020-06-11,624
PRY,2020-06-12,633
PRY,2020-06-13,647
PRY,2020-06-14,650
PRY,2020-06-15,673
PRY,2020-06-16,699
PRY,2020-06-17,711
PRY,2020-06-18,717
PRY,2020-06-19,741
PRY,2020-06-20,791
PRY,2020-06-21,871
PRY,2020-06-22,903
PRY,2020-06-23,926
PRY,2020-06-24,944
PRY,2020-06-25,976
PRY,2020-06-26,1013
PRY,2020-06-27,1045
PRY,2020-06-28,1065
PRY,2020-06-29,1080
PRY,2020-06-30,1089
PRY,2020-07-01,1102
PRY,2020-07-02,1108
PRY,2020-07-03,1113
PRY,2020-07-04,1134
PRY,2020-07-05,1166
PRY,2020-07-06,1180
PRY,2020-07-07,1193
PRY,2020-07-08,1212
PRY,2020-07-09,1229
PRY,2020-07-10,1256
PRY,2020-07-11,1261
PRY,2020-07-12,1275
PRY,2020-07-13,1293
PRY,2020-07-14,1308
PRY,2020-07-15,1338
PRY,2020-07-16,1379
PRY,2020-07-17,1481
PRY,2020-07-18,1643
PRY,2020-07-19,1918
PRY,2020-07-20,2171
PRY,2020-07-21,2307
PRY,2020-07-22,2391
PRY,2020-07-23,2487
PRY,2020-07-24,2596
PRY,2020-07-25,2679
PSE,2020-01-22,0
PSE,2020-01-23,0
PSE,2020-01-24,0
PSE,2020-01-25,0
PSE,2020-01-26,0
PSE,2020-01-27,0
PSE,2020-01-28,0
PSE,2020-01-29,0
PSE,2020-01-30,0
PSE,2020-01-31,0
PSE,2020-02-01,0
PSE,2020-02-02,0
PSE,2020-02-03,0
PSE,2020-02-04,0
PSE,2020-02-05,0
PSE,2020-02-06,0
PSE,2020-02-07,0
PSE,2020-02-08,0
PSE,2020-02-09,0
PSE,2020-02-10,0
PSE,2020-02-11,0
PSE,2020-02-12,0
PSE,2020-02-13,0
PSE,2020-02-14,0
PSE,2020-02-15,0
PSE,2020-02-16,0
PSE,2020-02-17,0
PSE,2020-02-18,0
PSE,2020-02-19,0
PSE,2020-02-20,0
PSE,2020-02-21,0
PSE,2020-02-22,0
PSE,2020-02-23,0
PSE,2020-02-24,0
PSE,2020-02-25,0
PSE,2020-02-26,0
PSE,2020-02-27,0
PSE,2020-02-28,0
PSE,2020-02-29,0
PSE,2020-03-01,0
PSE,2020-03-02,0
PSE,2020-03-03,0
PSE,2020-03-04,0
PSE,2020-03-05,0
PSE,2020-03-06,0
PSE,2020-03-07,0
PSE,2020-03-08,0
PSE,2020-03-09,0
PSE,2020-03-10,0
PSE,2020-03-11,0
PSE,2020-03-12,0
PSE,2020-03-13,0
PSE,2020-03-14,0
PSE,2020-03-15,0
PSE,2020-03-16,0
PSE,2020-03-17,0
PSE,2020-03-18,0
PSE,2020-03-19,0
PSE,2020-03-20,17
PSE,2020-03-21,17
PSE,2020-03-22,17
PSE,2020-03-23,17
PSE,2020-03-24,17
PSE,2020-03-25,17
PSE,2020-03-26,17
PSE,2020-03-27,17
PSE,2020-03-28,18
PSE,2020-03-29,18
PSE,2020-03-30,18
PSE,2020-03-31,18
PSE,2020-04-01,18
PSE,2020-04-02,18
PSE,2020-04-03,21
PSE,2020-04-04,21
PSE,2020-04-05,25
PSE,2020-04-06,24
PSE,2020-04-07,42
PSE,2020-04-08,44
PSE,2020-04-09,44
PSE,2020-04-10,45
PSE,2020-04-11,57
PSE,2020-04-12,58
PSE,2020-04-13,58
PSE,2020-04-14,62
PSE,2020-04-15,63
PSE,2020-04-16,63
PSE,2020-04-17,69
PSE,2020-04-18,69
PSE,2020-04-19,71
PSE,2020-04-20,71
PSE,2020-04-21,71
PSE,2020-04-22,71
PSE,2020-04-23,74
PSE,2020-04-24,81
PSE,2020-04-25,83
PSE,2020-04-26,83
PSE,2020-04-27,83
PSE,2020-04-28,71
PSE,2020-04-29,71
PSE,2020-04-30,76
PSE,2020-05-01,76
PSE,2020-05-02,76
PSE,2020-05-03,77
PSE,2020-05-04,102
PSE,2020-05-05,127
PSE,2020-05-06,174
PSE,2020-05-07,176
PSE,2020-05-08,228
PSE,2020-05-09,228
PSE,2020-05-10,263
PSE,2020-05-11,301
PSE,2020-05-12,308
PSE,2020-05-13,310
PSE,2020-05-14,310
PSE,2020-05-15,315
PSE,2020-05-16,329
PSE,2020-05-17,335
PSE,2020-05-18,337
PSE,2020-05-19,346
PSE,2020-05-20,346
PSE,2020-05-21,346
PSE,2020-05-22,346
PSE,2020-05-23,348
PSE,2020-05-24,357
PSE,2020-05-25,357
PSE,2020-05-26,365
PSE,2020-05-27,365
PSE,2020-05-28,368
PSE,2020-05-29,368
PSE,2020-05-30,368
PSE,2020-05-31,372
PSE,2020-06-01,372
PSE,2020-06-02,372
PSE,2020-06-03,372
PSE,2020-06-04,377
PSE,2020-06-05,377
PSE,2020-06-06,400
PSE,2020-06-07,403
PSE,2020-06-08,404
PSE,2020-06-09,404
PSE,2020-06-10,410
PSE,2020-06-11,410
PSE,2020-06-12,414
PSE,2020-06-13,415
PSE,2020-06-14,415
PSE,2020-06-15,415
PSE,2020-06-16,415
PSE,2020-06-17,415
PSE,2020-06-18,415
PSE,2020-06-19,437
PSE,2020-06-20,437
PSE,2020-06-21,439
PSE,2020-06-22,442
PSE,2020-06-23,442
PSE,2020-06-24,442
PSE,2020-06-25,446
PSE,2020-06-26,446
PSE,2020-06-27,446
PSE,2020-06-28,447
PSE,2020-06-29,447
PSE,2020-06-30,451
PSE,2020-07-01,460
PSE,2020-07-02,460
PSE,2020-07-03,463
PSE,2020-07-04,463
PSE,2020-07-05,491
PSE,2020-07-06,491
PSE,2020-07-07,494
PSE,2020-07-08,494
PSE,2020-07-09,525
PSE,2020-07-10,536
PSE,2020-07-11,536
PSE,2020-07-12,942
PSE,2020-07-13,1084
PSE,2020-07-14,1084
PSE,2020-07-15,1084
PSE,2020-07-16,1313
PSE,2020-07-17,1492
PSE,2020-07-18,1596
PSE,2020-07-19,1921
PSE,2020-07-20,1921
PSE,2020-07-21,1932
PSE,2020-07-22,1950
PSE,2020-07-23,2720
PSE,2020-07-24,2720
PSE,2020-07-25,3282
QAT,2020-01-22,0
QAT,2020-01-23,0
QAT,2020-01-24,0
QAT,2020-01-25,0
QAT,2020-01-26,0
QAT,2020-01-27,0
QAT,2020-01-28,0
QAT,2020-01-29,0
QAT,2020-01-30,0
QAT,2020-01-31,0
QAT,2020-02-01,0
QAT,2020-02-02,0
QAT,2020-02-03,0
QAT,2020-02-04,0
QAT,2020-02-05,0
QAT,2020-02-06,0
QAT,2020-02-07,0
QAT,2020-02-08,0
QAT,2020-02-09,0
QAT,2020-02-10,0
QAT,2020-02-11,0
QAT,2020-02-12,0
QAT,2020-02-13,0
QAT,2020-02-14,0
QAT,2020-02-15,0
QAT,2020-02-16,0
QAT,2020-02-17,0
QAT,2020-02-18,0
QAT,2020-02-19,0
QAT,2020-02-20,0
QAT,2020-02-21,0
QAT,2020-02-22,0
QAT,2020-02-23,0
QAT,2020-02-24,0
QAT,2020-02-25,0
QAT,2020-02-26,0
QAT,2020-02-27,0
QAT,2020-02-28,0
QAT,2020-02-29,0
QAT,2020-03-01,0
QAT,2020-03-02,0
QAT,2020-03-03,0
QAT,2020-03-04,0
QAT,2020-03-05,0
QAT,2020-03-06,0
QAT,2020-03-07,0
QAT,2020-03-08,0
QAT,2020-03-09,0
QAT,2020-03-10,0
QAT,2020-03-11,0
QAT,2020-03-12,0
QAT,2020-03-13,0
QAT,2020-03-14,4
QAT,2020-03-15,4
QAT,2020-03-16,4
QAT,2020-03-17,4
QAT,2020-03-18,4
QAT,2020-03-19,4
QAT,2020-03-20,10
QAT,2020-03-21,27
QAT,2020-03-22,33
QAT,2020-03-23,33
QAT,2020-03-24,41
QAT,2020-03-25,41
QAT,2020-03-26,43
QAT,2020-03-27,43
QAT,2020-03-28,45
QAT,2020-03-29,48
QAT,2020-03-30,51
QAT,2020-03-31,62
QAT,2020-04-01,71
QAT,2020-04-02,72
QAT,2020-04-03,93
QAT,2020-04-04,109
QAT,2020-04-05,123
QAT,2020-04-06,131
QAT,2020-04-07,150
QAT,2020-04-08,178
QAT,2020-04-09,206
QAT,2020-04-10,227
QAT,2020-04-11,247
QAT,2020-04-12,275
QAT,2020-04-13,334
QAT,2020-04-14,373
QAT,2020-04-15,406
QAT,2020-04-16,415
QAT,2020-04-17,464
QAT,2020-04-18,510
QAT,2020-04-19,518
QAT,2020-04-20,555
QAT,2020-04-21,614
QAT,2020-04-22,689
QAT,2020-04-23,750
QAT,2020-04-24,809
QAT,2020-04-25,929
QAT,2020-04-26,1012
QAT,2020-04-27,1066
QAT,2020-04-28,1134
QAT,2020-04-29,1243
QAT,2020-04-30,1372
QAT,2020-05-01,1436
QAT,2020-05-02,1534
QAT,2020-05-03,1664
QAT,2020-05-04,1810
QAT,2020-05-05,1924
QAT,2020-05-06,2070
QAT,2020-05-07,2286
QAT,2020-05-08,2370
QAT,2020-05-09,2449
QAT,2020-05-10,2753
QAT,2020-05-11,2840
QAT,2020-05-12,3019
QAT,2020-05-13,3143
QAT,2020-05-14,3356
QAT,2020-05-15,3546
QAT,2020-05-16,3788
QAT,2020-05-17,4370
QAT,2020-05-18,4899
QAT,2020-05-19,5634
QAT,2020-05-20,6600
QAT,2020-05-21,7288
QAT,2020-05-22,7893
QAT,2020-05-23,8513
QAT,2020-05-24,9170
QAT,2020-05-25,10363
QAT,2020-05-26,11844
QAT,2020-05-27,13283
QAT,2020-05-28,15399
QAT,2020-05-29,20604
QAT,2020-05-30,25839
QAT,2020-05-31,30290
QAT,2020-06-01,33437
QAT,2020-06-02,36036
QAT,2020-06-03,37542
QAT,2020-06-04,39468
QAT,2020-06-05,40935
QAT,2020-06-06,42527
QAT,2020-06-07,44338
QAT,2020-06-08,45935
QAT,2020-06-09,47569
QAT,2020-06-10,49413
QAT,2020-06-11,51331
QAT,2020-06-12,53296
QAT,2020-06-13,55252
QAT,2020-06-14,56898
QAT,2020-06-15,58681
QAT,2020-06-16,60461
QAT,2020-06-17,62172
QAT,2020-06-18,63642
QAT,2020-06-19,65409
QAT,2020-06-20,66763
QAT,2020-06-21,68319
QAT,2020-06-22,69956
QAT,2020-06-23,71501
QAT,2020-06-24,73083
QAT,2020-06-25,74544
QAT,2020-06-26,76072
QAT,2020-06-27,77225
QAT,2020-06-28,78702
QAT,2020-06-29,80170
QAT,2020-06-30,81564
QAT,2020-07-01,83965
QAT,2020-07-02,86597
QAT,2020-07-03,88583
QAT,2020-07-04,90387
QAT,2020-07-05,92284
QAT,2020-07-06,93898
QAT,2020-07-07,94903
QAT,2020-07-08,96107
QAT,2020-07-09,97272
QAT,2020-07-10,98233
QAT,2020-07-11,98934
QAT,2020-07-12,99743
QAT,2020-07-13,100627
QAT,2020-07-14,101160
QAT,2020-07-15,101637
QAT,2020-07-16,102168
QAT,2020-07-17,102597
QAT,2020-07-18,103023
QAT,2020-07-19,103377
QAT,2020-07-20,103782
QAT,2020-07-21,104191
QAT,2020-07-22,104641
QAT,2020-07-23,105018
QAT,2020-07-24,105420
QAT,2020-07-25,105750
ROU,2020-01-22,0
ROU,2020-01-23,0
ROU,2020-01-24,0
ROU,2020-01-25,0
ROU,2020-01-26,0
ROU,2020-01-27,0
ROU,2020-01-28,0
ROU,2020-01-29,0
ROU,2020-01-30,0
ROU,2020-01-31,0
ROU,2020-02-01,0
ROU,2020-02-02,0
ROU,2020-02-03,0
ROU,2020-02-04,0
ROU,2020-02-05,0
ROU,2020-02-06,0
ROU,2020-02-07,0
ROU,2020-02-08,0
ROU,2020-02-09,0
ROU,2020-02-10,0
ROU,2020-02-11,0
ROU,2020-02-12,0
ROU,2020-02-13,0
ROU,2020-02-14,0
ROU,2020-02-15,0
ROU,2020-02-16,0
ROU,2020-02-17,0
ROU,2020-02-18,0
ROU,2020-02-19,0
ROU,2020-02-20,0
ROU,2020-02-21,0
ROU,2020-02-22,0
ROU,2020-02-23,0
ROU,2020-02-24,0
ROU,2020-02-25,0
ROU,2020-02-26,0
ROU,2020-02-27,0
ROU,2020-02-28,0
ROU,2020-02-29,0
ROU,2020-03-01,0
ROU,2020-03-02,0
ROU,2020-03-03,0
ROU,2020-03-04,1
ROU,2020-03-05,1
ROU,2020-03-06,1
ROU,2020-03-07,3
ROU,2020-03-08,3
ROU,2020-03-09,3
ROU,2020-03-10,3
ROU,2020-03-11,6
ROU,2020-03-12,6
ROU,2020-03-13,7
ROU,2020-03-14,9
ROU,2020-03-15,9
ROU,2020-03-16,9
ROU,2020-03-17,16
ROU,2020-03-18,19
ROU,2020-03-19,25
ROU,2020-03-20,25
ROU,2020-03-21,52
ROU,2020-03-22,64
ROU,2020-03-23,64
ROU,2020-03-24,79
ROU,2020-03-25,86
ROU,2020-03-26,94
ROU,2020-03-27,115
ROU,2020-03-28,139
ROU,2020-03-29,206
ROU,2020-03-30,209
ROU,2020-03-31,220
ROU,2020-04-01,252
ROU,2020-04-02,267
ROU,2020-04-03,283
ROU,2020-04-04,329
ROU,2020-04-05,374
ROU,2020-04-06,406
ROU,2020-04-07,460
ROU,2020-04-08,528
ROU,2020-04-09,647
ROU,2020-04-10,729
ROU,2020-04-11,758
ROU,2020-04-12,852
ROU,2020-04-13,914
ROU,2020-04-14,1051
ROU,2020-04-15,1217
ROU,2020-04-16,1357
ROU,2020-04-17,1508
ROU,2020-04-18,1730
ROU,2020-04-19,1892
ROU,2020-04-20,2017
ROU,2020-04-21,2153
ROU,2020-04-22,2406
ROU,2020-04-23,2478
ROU,2020-04-24,2817
ROU,2020-04-25,2890
ROU,2020-04-26,3054
ROU,2020-04-27,3141
ROU,2020-04-28,3404
ROU,2020-04-29,3569
ROU,2020-04-30,4017
ROU,2020-05-01,4328
ROU,2020-05-02,4547
ROU,2020-05-03,4869
ROU,2020-05-04,5269
ROU,2020-05-05,5454
ROU,2020-05-06,5788
ROU,2020-05-07,6144
ROU,2020-05-08,6423
ROU,2020-05-09,6912
ROU,2020-05-10,7051
ROU,2020-05-11,7245
ROU,2020-05-12,7685
ROU,2020-05-13,7961
ROU,2020-05-14,9053
ROU,2020-05-15,9370
ROU,2020-05-16,9574
ROU,2020-05-17,9890
ROU,2020-05-18,9930
ROU,2020-05-19,10166
ROU,2020-05-20,10356
ROU,2020-05-21,10581
ROU,2020-05-22,10777
ROU,2020-05-23,11187
ROU,2020-05-24,11399
ROU,2020-05-25,11630
ROU,2020-05-26,11874
ROU,2020-05-27,12162
ROU,2020-05-28,12629
ROU,2020-05-29,12829
ROU,2020-05-30,13046
ROU,2020-05-31,13256
ROU,2020-06-01,13426
ROU,2020-06-02,13526
ROU,2020-06-03,13800
ROU,2020-06-04,13919
ROU,2020-06-05,14145
ROU,2020-06-06,14419
ROU,2020-06-07,14638
ROU,2020-06-08,14826
ROU,2020-06-09,14910
ROU,2020-06-10,15103
ROU,2020-06-11,15283
ROU,2020-06-12,15445
ROU,2020-06-13,15635
ROU,2020-06-14,15719
ROU,2020-06-15,15817
ROU,2020-06-16,16071
ROU,2020-06-17,16117
ROU,2020-06-18,16308
ROU,2020-06-19,16555
ROU,2020-06-20,16735
ROU,2020-06-21,16911
ROU,2020-06-22,17031
ROU,2020-06-23,17187
ROU,2020-06-24,17391
ROU,2020-06-25,17906
ROU,2020-06-26,18181
ROU,2020-06-27,18530
ROU,2020-06-28,18814
ROU,2020-06-29,18912
ROU,2020-06-30,19050
ROU,2020-07-01,19314
ROU,2020-07-02,19363
ROU,2020-07-03,19545
ROU,2020-07-04,19854
ROU,2020-07-05,20026
ROU,2020-07-06,20213
ROU,2020-07-07,20534
ROU,2020-07-08,20799
ROU,2020-07-09,20969
ROU,2020-07-10,21129
ROU,2020-07-11,21414
ROU,2020-07-12,21545
ROU,2020-07-13,21692
ROU,2020-07-14,21803
ROU,2020-07-15,22049
ROU,2020-07-16,22189
ROU,2020-07-17,22312
ROU,2020-07-18,22488
ROU,2020-07-19,22617
ROU,2020-07-20,22747
ROU,2020-07-21,24454
ROU,2020-07-22,24663
ROU,2020-07-23,24862
ROU,2020-07-24,25349
ROU,2020-07-25,25373
RUS,2020-01-22,0
RUS,2020-01-23,0
RUS,2020-01-24,0
RUS,2020-01-25,0
RUS,2020-01-26,0
RUS,2020-01-27,0
RUS,2020-01-28,0
RUS,2020-01-29,0
RUS,2020-01-30,0
RUS,2020-01-31,0
RUS,2020-02-01,0
RUS,2020-02-02,0
RUS,2020-02-03,0
RUS,2020-02-04,0
RUS,2020-02-05,0
RUS,2020-02-06,0
RUS,2020-02-07,0
RUS,2020-02-08,0
RUS,2020-02-09,0
RUS,2020-02-10,0
RUS,2020-02-11,0
RUS,2020-02-12,2
RUS,2020-02-13,2
RUS,2020-02-14,2
RUS,2020-02-15,2
RUS,2020-02-16,2
RUS,2020-02-17,2
RUS,2020-02-18,2
RUS,2020-02-19,2
RUS,2020-02-20,2
RUS,2020-02-21,2
RUS,2020-02-22,2
RUS,2020-02-23,2
RUS,2020-02-24,2
RUS,2020-02-25,2
RUS,2020-02-26,2
RUS,2020-02-27,2
RUS,2020-02-28,2
RUS,2020-02-29,2
RUS,2020-03-01,2
RUS,2020-03-02,2
RUS,2020-03-03,2
RUS,2020-03-04,2
RUS,2020-03-05,2
RUS,2020-03-06,2
RUS,2020-03-07,2
RUS,2020-03-08,3
RUS,2020-03-09,3
RUS,2020-03-10,3
RUS,2020-03-11,3
RUS,2020-03-12,3
RUS,2020-03-13,3
RUS,2020-03-14,8
RUS,2020-03-15,8
RUS,2020-03-16,8
RUS,2020-03-17,8
RUS,2020-03-18,8
RUS,2020-03-19,9
RUS,2020-03-20,9
RUS,2020-03-21,12
RUS,2020-03-22,16
RUS,2020-03-23,16
RUS,2020-03-24,22
RUS,2020-03-25,29
RUS,2020-03-26,38
RUS,2020-03-27,45
RUS,2020-03-28,49
RUS,2020-03-29,64
RUS,2020-03-30,66
RUS,2020-03-31,121
RUS,2020-04-01,190
RUS,2020-04-02,235
RUS,2020-04-03,281
RUS,2020-04-04,333
RUS,2020-04-05,355
RUS,2020-04-06,406
RUS,2020-04-07,494
RUS,2020-04-08,580
RUS,2020-04-09,698
RUS,2020-04-10,795
RUS,2020-04-11,1045
RUS,2020-04-12,1291
RUS,2020-04-13,1470
RUS,2020-04-14,1694
RUS,2020-04-15,1986
RUS,2020-04-16,2304
RUS,2020-04-17,2590
RUS,2020-04-18,3057
RUS,2020-04-19,3291
RUS,2020-04-20,3446
RUS,2020-04-21,3873
RUS,2020-04-22,4420
RUS,2020-04-23,4891
RUS,2020-04-24,5568
RUS,2020-04-25,6250
RUS,2020-04-26,6767
RUS,2020-04-27,7346
RUS,2020-04-28,8456
RUS,2020-04-29,10286
RUS,2020-04-30,11619
RUS,2020-05-01,13220
RUS,2020-05-02,15013
RUS,2020-05-03,16639
RUS,2020-05-04,18095
RUS,2020-05-05,19865
RUS,2020-05-06,21327
RUS,2020-05-07,23803
RUS,2020-05-08,26608
RUS,2020-05-09,31916
RUS,2020-05-10,34306
RUS,2020-05-11,39801
RUS,2020-05-12,43512
RUS,2020-05-13,48003
RUS,2020-05-14,53530
RUS,2020-05-15,58226
RUS,2020-05-16,63166
RUS,2020-05-17,67373
RUS,2020-05-18,70209
RUS,2020-05-19,76130
RUS,2020-05-20,85392
RUS,2020-05-21,92681
RUS,2020-05-22,99825
RUS,2020-05-23,107936
RUS,2020-05-24,113299
RUS,2020-05-25,118798
RUS,2020-05-26,131129
RUS,2020-05-27,142208
RUS,2020-05-28,150993
RUS,2020-05-29,159257
RUS,2020-05-30,167469
RUS,2020-05-31,171883
RUS,2020-06-01,175514
RUS,2020-06-02,186602
RUS,2020-06-03,195559
RUS,2020-06-04,204197
RUS,2020-06-05,212237
RUS,2020-06-06,220935
RUS,2020-06-07,226272
RUS,2020-06-08,230226
RUS,2020-06-09,241917
RUS,2020-06-10,252295
RUS,2020-06-11,260649
RUS,2020-06-12,268862
RUS,2020-06-13,274128
RUS,2020-06-14,279536
RUS,2020-06-15,284021
RUS,2020-06-16,293780
RUS,2020-06-17,303800
RUS,2020-06-18,313409
RUS,2020-06-19,323851
RUS,2020-06-20,334024
RUS,2020-06-21,339142
RUS,2020-06-22,343847
RUS,2020-06-23,355847
RUS,2020-06-24,368222
RUS,2020-06-25,374557
RUS,2020-06-26,383524
RUS,2020-06-27,392703
RUS,2020-06-28,398436
RUS,2020-06-29,402778
RUS,2020-06-30,411973
RUS,2020-07-01,422235
RUS,2020-07-02,428276
RUS,2020-07-03,437155
RUS,2020-07-04,446127
RUS,2020-07-05,449995
RUS,2020-07-06,453570
RUS,2020-07-07,463103
RUS,2020-07-08,471718
RUS,2020-07-09,480494
RUS,2020-07-10,488234
RUS,2020-07-11,496594
RUS,2020-07-12,500208
RUS,2020-07-13,503168
RUS,2020-07-14,511958
RUS,2020-07-15,522375
RUS,2020-07-16,530801
RUS,2020-07-17,538467
RUS,2020-07-18,545909
RUS,2020-07-19,549387
RUS,2020-07-20,552644
RUS,2020-07-21,561397
RUS,2020-07-22,571049
RUS,2020-07-23,579295
RUS,2020-07-24,587728
RUS,2020-07-25,596064
RWA,2020-01-22,0
RWA,2020-01-23,0
RWA,2020-01-24,0
RWA,2020-01-25,0
RWA,2020-01-26,0
RWA,2020-01-27,0
RWA,2020-01-28,0
RWA,2020-01-29,0
RWA,2020-01-30,0
RWA,2020-01-31,0
RWA,2020-02-01,0
RWA,2020-02-02,0
RWA,2020-02-03,0
RWA,2020-02-04,0
RWA,2020-02-05,0
RWA,2020-02-06,0
RWA,2020-02-07,0
RWA,2020-02-08,0
RWA,2020-02-09,0
RWA,2020-02-10,0
RWA,2020-02-11,0
RWA,2020-02-12,0
RWA,2020-02-13,0
RWA,2020-02-14,0
RWA,2020-02-15,0
RWA,2020-02-16,0
RWA,2020-02-17,0
RWA,2020-02-18,0
RWA,2020-02-19,0
RWA,2020-02-20,0
RWA,2020-02-21,0
RWA,2020-02-22,0
RWA,2020-02-23,0
RWA,2020-02-24,0
RWA,2020-02-25,0
RWA,2020-02-26,0
RWA,2020-02-27,0
RWA,2020-02-28,0
RWA,2020-02-29,0
RWA,2020-03-01,0
RWA,2020-03-02,0
RWA,2020-03-03,0
RWA,2020-03-04,0
RWA,2020-03-05,0
RWA,2020-03-06,0
RWA,2020-03-07,0
RWA,2020-03-08,0
RWA,2020-03-09,0
RWA,2020-03-10,0
RWA,2020-03-11,0
RWA,2020-03-12,0
RWA,2020-03-13,0
RWA,2020-03-14,0
RWA,2020-03-15,0
RWA,2020-03-16,0
RWA,2020-03-17,0
RWA,2020-03-18,0
RWA,2020-03-19,0
RWA,2020-03-20,0
RWA,2020-03-21,0
RWA,2020-03-22,0
RWA,2020-03-23,0
RWA,2020-03-24,0
RWA,2020-03-25,0
RWA,2020-03-26,0
RWA,2020-03-27,0
RWA,2020-03-28,0
RWA,2020-03-29,0
RWA,2020-03-30,0
RWA,2020-03-31,0
RWA,2020-04-01,0
RWA,2020-04-02,0
RWA,2020-04-03,0
